88, 98, 149, 160, 163, 180, 183, 213, 222, 224, 268, 277, 302, 310, 312, 324, 414, 438, 449, 456, 468, 552, 564, 584, 677, 709, 710, 791, 843, 895, 1064, 1092, 1212, 1245, 1249, 1317, 1397, 1398, 1422, 1454, 1474, 1601, 1949, 
88, 98, 149, 160, 163, 183, 186, 213, 222, 224, 268, 277, 302, 310, 312, 324, 414, 438, 456, 468, 506, 552, 564, 584, 677, 709, 710, 791, 843, 895, 1092, 1212, 1245, 1249, 1317, 1397, 1398, 1422, 1474, 1601, 1797, 1949, 
88, 98, 149, 152, 160, 163, 183, 213, 222, 224, 268, 277, 302, 310, 312, 324, 414, 438, 456, 468, 506, 552, 564, 584, 677, 709, 710, 791, 843, 895, 1092, 1218, 1245, 1249, 1317, 1397, 1398, 1454, 1474, 1601, 1949, 
88, 98, 149, 152, 160, 163, 183, 213, 222, 224, 268, 277, 302, 310, 312, 324, 414, 438, 456, 468, 506, 552, 564, 584, 677, 691, 709, 710, 791, 843, 895, 1092, 1245, 1249, 1317, 1397, 1398, 1454, 1474, 1601, 1949, 
88, 98, 149, 152, 160, 163, 183, 213, 222, 224, 268, 277, 302, 310, 312, 324, 414, 438, 456, 468, 506, 552, 564, 584, 677, 691, 709, 710, 791, 843, 895, 1092, 1245, 1249, 1317, 1397, 1398, 1454, 1474, 1601, 1949, 
1, 12, 27, 84, 106, 133, 220, 266, 334, 404, 417, 419, 480, 493, 500, 514, 575, 576, 583, 612, 638, 661, 776, 779, 854, 857, 885, 958, 1020, 1027, 1052, 1075, 1097, 1107, 1111, 1118, 1142, 1144, 1173, 1256, 1327, 1355, 1520, 
62, 410, 625, 642, 1025, 1103, 1311, 1351, 1421, 1426, 1436, 1453, 1472, 1476, 1494, 1541, 1544, 1568, 1593, 1631, 1636, 1684, 1707, 1715, 1739, 1742, 1776, 1809, 1811, 1827, 1854, 1864, 1894, 1928, 1941, 1942, 1970, 1975, 1991, 1992, 2001, 
6, 16, 89, 148, 264, 389, 548, 666, 784, 821, 845, 872, 896, 912, 913, 915, 916, 992, 1009, 1037, 1099, 1104, 1210, 1250, 1291, 1302, 1315, 1328, 1342, 1343, 1373, 1382, 1400, 1430, 1443, 1447, 1456, 1468, 1479, 1499, 1526, 1808, 1932, 1934, 
46, 70, 82, 325, 418, 440, 448, 580, 597, 619, 629, 639, 643, 650, 660, 743, 770, 810, 826, 962, 991, 1090, 1105, 1124, 1171, 1178, 1487, 1522, 1553, 1622, 1624, 1642, 1657, 1709, 1763, 1800, 1866, 1867, 1873, 1896, 1938, 1939, 
1, 5, 6, 12, 16, 18, 19, 25, 26, 27, 31, 32, 35, 36, 38, 40, 50, 51, 52, 60, 62, 73, 74, 77, 81, 84, 85, 88, 89, 95, 97, 99, 106, 110, 112, 119, 124, 129, 130, 133, 139, 1020, 1023, 1025, 1035, 1044, 1056, 
1, 5, 6, 12, 14, 16, 17, 18, 19, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 44, 48, 49, 50, 51, 52, 54, 56, 57, 60, 61, 62, 73, 74, 1020, 1023, 1025, 1032, 1035, 1036, 1041, 1044, 1046, 1056, 1059, 
1, 5, 6, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 56, 57, 60, 61, 1020, 1023, 1025, 1032, 1035, 1036, 1037, 1039, 1041, 1044, 1059, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
1, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 54, 1020, 1022, 1023, 1025, 1027, 1029, 1032, 1035, 1036, 1039, 1044, 
