30, 34, 94, 146, 160, 180, 183, 212, 213, 226, 268, 302, 307, 345, 454, 506, 577, 584, 631, 690, 691, 709, 710, 761, 811, 833, 951, 1050, 1112, 1123, 1232, 1329, 1397, 1497, 1523, 1618, 1699, 1706, 1716, 1762, 1797, 1898, 
30, 34, 94, 146, 160, 163, 180, 183, 212, 213, 307, 345, 454, 506, 537, 561, 577, 584, 631, 690, 691, 709, 710, 761, 811, 833, 951, 1050, 1112, 1123, 1232, 1329, 1397, 1497, 1618, 1699, 1706, 1716, 1762, 1797, 1898, 
30, 34, 94, 146, 160, 163, 180, 183, 212, 213, 307, 345, 454, 506, 537, 561, 577, 584, 631, 690, 691, 709, 710, 761, 811, 951, 1050, 1112, 1122, 1123, 1232, 1329, 1397, 1497, 1618, 1699, 1706, 1716, 1762, 1797, 1898, 
30, 34, 94, 146, 160, 163, 180, 183, 212, 213, 307, 345, 454, 487, 506, 537, 538, 561, 577, 584, 631, 690, 691, 709, 710, 761, 811, 951, 1050, 1112, 1122, 1123, 1232, 1329, 1397, 1497, 1618, 1699, 1706, 1716, 1762, 1797, 1898, 
30, 34, 94, 146, 160, 163, 180, 183, 212, 213, 307, 345, 454, 487, 506, 537, 538, 561, 577, 584, 631, 690, 691, 709, 710, 761, 811, 951, 1050, 1112, 1122, 1123, 1232, 1329, 1397, 1497, 1618, 1699, 1706, 1716, 1762, 1797, 1898, 
22, 50, 52, 55, 110, 129, 139, 173, 185, 223, 228, 271, 290, 296, 340, 344, 351, 443, 516, 558, 662, 674, 715, 726, 733, 745, 794, 902, 931, 938, 976, 994, 1004, 1023, 1046, 1047, 1054, 1072, 1116, 1153, 1163, 1195, 1314, 
159, 177, 189, 193, 195, 243, 244, 245, 253, 304, 328, 490, 492, 1214, 1217, 1276, 1332, 1338, 1433, 1502, 1514, 1515, 1533, 1582, 1606, 1614, 1621, 1659, 1682, 1691, 1758, 1791, 1813, 1814, 1861, 1903, 1907, 1920, 1923, 1945, 1968, 1995, 2006, 
254, 464, 527, 740, 832, 863, 956, 980, 1011, 1013, 1033, 1098, 1252, 1279, 1284, 1416, 1440, 1445, 1459, 1495, 1498, 1609, 1630, 1681, 1687, 1698, 1812, 1858, 1869, 1874, 1878, 1883, 1908, 1944, 1947, 1954, 1958, 1960, 1974, 2007, 2029, 2032, 2036, 2040, 
66, 320, 605, 771, 777, 793, 982, 1053, 1078, 1085, 1108, 1110, 1119, 1155, 1336, 1341, 1357, 1374, 1464, 1513, 1521, 1550, 1580, 1603, 1611, 1643, 1658, 1663, 1674, 1692, 1744, 1747, 1749, 1819, 1891, 1899, 1910, 1918, 1959, 1981, 1982, 
1, 2, 7, 8, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 65, 67, 69, 1023, 1033, 1035, 1036, 1038, 1039, 1041, 1046, 1047, 1068, 
1, 2, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 64, 1020, 1022, 1029, 1032, 1033, 1035, 1036, 1038, 1039, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
1, 2, 4, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 30, 33, 36, 37, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 54, 55, 56, 57, 60, 61, 1020, 1022, 1023, 1029, 1032, 1033, 1035, 1036, 1038, 1047, 
