 0, 4, 6, 13, 16, 18, 22, 23, 25, 35, 41, 50, 54, 58, 63, 76, 82, 83, 89, 93, 99, 
 0, 3, 11, 12, 18, 19, 23, 24, 30, 31, 32, 34, 36, 49, 51, 53, 63, 86, 90, 93, 95, 
 3, 7, 9, 13, 15, 24, 33, 36, 42, 47, 52, 54, 57, 70, 72, 73, 75, 83, 93, 95, 96, 
 19, 20, 22, 28, 48, 51, 54, 55, 59, 63, 66, 69, 71, 73, 77, 82, 84, 86, 93, 94, 96, 
 0, 13, 22, 23, 25, 30, 35, 40, 41, 42, 49, 50, 58, 63, 75, 76, 82, 89, 91, 97, 99, 
 0, 2, 3, 11, 19, 24, 25, 30, 31, 32, 34, 49, 51, 53, 63, 67, 73, 81, 90, 93, 95, 
 15, 21, 28, 33, 41, 45, 46, 47, 50, 53, 55, 60, 65, 66, 68, 71, 72, 73, 83, 86, 94, 
 6, 13, 15, 20, 32, 35, 40, 41, 46, 52, 53, 54, 67, 69, 70, 71, 73, 74, 82, 84, 95, 
 3, 4, 6, 23, 35, 49, 50, 52, 54, 58, 64, 67, 70, 71, 76, 82, 84, 89, 91, 93, 99, 
 0, 3, 12, 18, 19, 23, 24, 25, 30, 31, 32, 34, 36, 49, 51, 53, 63, 72, 86, 90, 95, 
 0, 12, 18, 19, 25, 27, 31, 32, 39, 46, 51, 60, 63, 67, 72, 73, 85, 90, 92, 93, 95, 
 3, 4, 5, 8, 9, 13, 21, 25, 30, 32, 34, 39, 42, 43, 47, 52, 53, 56, 57, 61, 63, 
 1, 10, 17, 26, 29, 36, 37, 38, 44, 47, 53, 62, 69, 70, 78, 79, 80, 85, 87, 88, 92, 
 0, 4, 8, 16, 17, 18, 22, 23, 25, 39, 42, 43, 47, 70, 74, 76, 78, 80, 88, 89, 92, 
 0, 3, 11, 12, 18, 19, 24, 25, 30, 31, 32, 34, 36, 49, 51, 53, 63, 81, 86, 90, 95, 
