0000 [0/-1] - 
0001 [0/-1] - 
0002 [0/-1] - 
0003 [0/-1] - 
0004 [0/-1] - 
0005 [0/-1] - 
0006 [0/-1] - 
0007 [0/-1] - 
0008 [0/-1] - 
0009 [0/-1] - 
0010 [0/-1] - 
0011 [0/-1] - 
0012 [0/-1] - 
0013 [0/-1] - 
0014 [0/-1] - 
0015 [0/-1] - 
0016 [40/-1] - 1042, 1048, 1059, 1060, 1063, 1070, 1076, 1086, 1094, 1095, 1100, 1104, 1107, 1113, 1114, 1120, 1121, 1128, 1131, 1133, 1135, 1138, 1146, 1150, 1152, 1159, 1160, 1164, 1178, 1185, 1202, 1205, 1215, 1216, 1219, 1226, 1228, 1231, 1243, 1269, 
0017 [40/70] - 1048, 1059, 1060, 1063, 1066, 1086, 1094, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1158, 1159, 1160, 1163, 1164, 1178, 1183, 1185, 1186, 1192, 1202, 1205, 1210, 1215, 1216, 1218, 1219, 1226, 1228, 1230, 1231, 1234, 1243, 1269, 
0018 [40/87,5] - 1048, 1059, 1060, 1063, 1066, 1086, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1184, 1185, 1186, 1192, 1194, 1202, 1205, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1243, 1269, 
0019 [40/92,5] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1185, 1192, 1194, 1205, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
0020 [40/100] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1185, 1192, 1194, 1205, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
0021 [40/97,5] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1182, 1185, 1192, 1194, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
0022 [40/100] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1182, 1185, 1192, 1194, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
0023 [40/100] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1182, 1185, 1192, 1194, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
0024 [40/100] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1182, 1185, 1192, 1194, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
0025 [40/100] - 1048, 1059, 1060, 1063, 1066, 1086, 1092, 1094, 1096, 1100, 1104, 1107, 1110, 1120, 1121, 1125, 1131, 1133, 1159, 1164, 1177, 1182, 1185, 1192, 1194, 1210, 1215, 1216, 1218, 1219, 1221, 1225, 1226, 1228, 1230, 1231, 1234, 1241, 1243, 1269, 
