7, 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 209, 231, 237, 251, 255, 257, 258, 266, 274, 298, 300, 321, 324, 328, 380, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 170, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 181, 218, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 181, 218, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
98, 322, 485, 1012, 1316, 1324, 1374, 1382, 1462, 1477, 1497, 1504, 1578, 1623, 1625, 1711, 1724, 1741, 1761, 1802, 1804, 1818, 1820, 1840, 1853, 1864, 1888, 1895, 1897, 1914, 1921, 1922, 1936, 1953, 1962, 1972, 1975, 1990, 1993, 2003, 
1498, 1524, 1530, 1542, 1546, 1558, 1567, 1570, 1583, 1589, 1591, 1603, 1607, 1614, 1645, 1657, 1658, 1659, 1673, 1675, 1682, 1707, 1709, 1734, 1757, 1758, 1786, 1793, 1812, 1841, 1844, 1845, 1866, 1876, 1886, 1893, 1955, 1959, 1996, 2021, 
1032, 1045, 1054, 1075, 1081, 1090, 1099, 1125, 1138, 1156, 1170, 1175, 1192, 1210, 1218, 1219, 1230, 1234, 1235, 1243, 1260, 1273, 1275, 1323, 1331, 1336, 1340, 1343, 1380, 1390, 1392, 1408, 1411, 1428, 1445, 1446, 1459, 1470, 1483, 1487, 
269, 278, 304, 305, 316, 341, 342, 359, 360, 368, 375, 385, 392, 418, 419, 420, 431, 454, 474, 478, 500, 501, 516, 520, 532, 547, 548, 560, 626, 644, 710, 715, 754, 792, 802, 853, 872, 898, 907, 963, 
55, 83, 110, 1686, 1687, 1689, 1693, 1698, 1705, 1756, 1764, 1777, 1785, 1787, 1790, 1794, 1806, 1816, 1819, 1834, 1835, 1843, 1847, 1855, 1856, 1863, 1867, 1879, 1882, 1884, 1894, 1901, 1908, 1916, 1918, 1926, 1933, 1940, 1944, 1974, 
1065, 1067, 1068, 1085, 1087, 1093, 1102, 1103, 1105, 1112, 1123, 1129, 1149, 1190, 1193, 1200, 1217, 1224, 1249, 1309, 1342, 1361, 1377, 1385, 1404, 1430, 1431, 1485, 1493, 1518, 1536, 1539, 1562, 1576, 1616, 1619, 1630, 1639, 1655, 1666, 
535, 539, 553, 558, 568, 572, 582, 596, 606, 639, 640, 653, 664, 701, 706, 713, 721, 732, 739, 769, 775, 781, 783, 790, 828, 829, 856, 862, 873, 886, 936, 943, 949, 955, 957, 970, 971, 1004, 1017, 1040, 
2, 4, 6, 24, 59, 75, 78, 93, 123, 133, 142, 147, 155, 156, 159, 302, 307, 327, 336, 346, 357, 364, 391, 393, 396, 412, 427, 433, 470, 513, 1715, 1723, 1799, 1814, 1865, 1885, 1912, 1964, 1985, 2005, 
347, 361, 383, 398, 407, 428, 435, 461, 462, 473, 487, 497, 517, 529, 533, 579, 622, 643, 647, 712, 722, 743, 751, 755, 784, 804, 820, 827, 879, 921, 929, 930, 937, 1023, 1057, 1429, 1548, 1665, 1702, 1713, 
0, 42, 46, 92, 143, 148, 174, 189, 207, 224, 248, 310, 363, 394, 421, 430, 463, 549, 554, 665, 667, 731, 810, 897, 933, 951, 960, 969, 988, 1036, 1077, 1139, 1253, 1537, 1638, 1692, 1730, 2041, 2042, 2044, 
1866, 1876, 1886, 1887, 1893, 1895, 1897, 1914, 1916, 1918, 1932, 1941, 1947, 1950, 1951, 1953, 1955, 1959, 1960, 1962, 1971, 1974, 1975, 1978, 1986, 1993, 1995, 1996, 2000, 2003, 2012, 2015, 2019, 2021, 2029, 2030, 2035, 2041, 2042, 2044, 
1866, 1876, 1886, 1887, 1893, 1895, 1897, 1914, 1916, 1918, 1932, 1941, 1947, 1950, 1951, 1953, 1955, 1959, 1960, 1962, 1971, 1974, 1975, 1978, 1986, 1993, 1995, 1996, 2000, 2003, 2012, 2015, 2019, 2021, 2029, 2030, 2035, 2041, 2042, 2044, 
