0000 [40/-1] - 7, 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 209, 231, 237, 251, 255, 257, 258, 266, 274, 298, 300, 321, 324, 328, 380, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0001 [40/90] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 170, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0002 [40/97.5] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 181, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0003 [40/100] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 181, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0004 [40/100] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 181, 231, 237, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0005 [40/97.5] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 171, 181, 231, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0006 [40/100] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 171, 181, 231, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0007 [40/100] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 171, 181, 231, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0008 [40/100] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 171, 181, 231, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
0009 [40/100] - 11, 25, 29, 41, 51, 66, 77, 94, 101, 107, 112, 118, 125, 150, 171, 181, 231, 251, 255, 257, 258, 274, 300, 321, 323, 324, 328, 339, 380, 382, 1995, 2008, 2012, 2014, 2015, 2027, 2031, 2035, 2040, 2044, 
